Id,y
10519,737.8354361900713
10520,-63.52561489683758
10521,253.3923454040675
10522,-195.47926226047932
10523,-233.60406275700683
10524,672.0430027603304
10525,161.02647811634046
10526,-86.92388588378314
10527,767.4499376317858
10528,300.1434547015419
10529,-264.6332621205311
10530,506.8069224983675
10531,413.73257578606035
10532,-227.9556542045868
10533,270.72182191824544
10534,166.27214538843123
10535,467.8359469952976
10536,691.0141927413323
10537,-235.19550162577414
10538,-204.49475633783496
10539,235.56549902567008
10540,481.5082289895032
10541,-404.2863716261706
10542,499.6345988790232
10543,-280.4236242835583
10544,349.63535701277357
10545,56.279218559325926
10546,377.78382419955204
10547,58.23929412508214
10548,424.29981217464865
10549,85.80041244154725
10550,-252.99288852459034
10551,172.86784495502116
10552,-190.1066002057154
10553,306.9642865236696
10554,-179.11766493342466
10555,-155.77590494004855
10556,-208.75257057910903
10557,-257.4259780204167
10558,-187.88708045784404
10559,178.95968589803283
10560,769.299424606766
10561,131.45400495646373
10562,-86.33605847725548
10563,-440.78969412879866
10564,522.2063378416929
10565,74.26044537058809
10566,-273.3451908082491
10567,23.885483202722387
10568,-140.88619011673742
10569,337.441893325464
10570,63.42512024403278
10571,-78.12104360563916
10572,-209.41596150610778
10573,-354.3022169957893
10574,261.549589407274
10575,252.7847530350226
10576,415.33279349639747
10577,-341.4106217749627
10578,-101.54306561728922
10579,-82.98003734434695
10580,-146.19185945083132
10581,-400.9570095088502
10582,114.68810161530676
10583,-318.40944917284105
10584,-27.1286511131521
10585,253.39206355032286
10586,-15.161597235908989
10587,490.2763101566991
10588,67.16055415516026
10589,-583.653630160662
10590,566.8292227808797
10591,-659.7840206113419
10592,-280.344586576631
10593,-618.484957603464
10594,-403.0815217720825
10595,52.580795867776885
10596,154.13724781790552
10597,-187.1872458864579
10598,45.064322864019104
10599,389.8698024589765
10600,497.4944277009722
10601,-172.60466145696967
10602,-199.48804830691245
10603,146.33213540458814
10604,-745.9314211823639
10605,-230.93578234679612
10606,-157.737688235105
10607,170.55585672160578
10608,58.52819579127434
10609,21.778235377083963
10610,-33.845432388594965
10611,527.0115321450187
10612,370.35979324782124
10613,-83.70884929336691
10614,-297.8667818275178
10615,379.63004164090387
10616,-194.499818678864
10617,-59.08115423923961
10618,-59.050741456084495
10619,-265.79533104064046
10620,-488.3242148449634
10621,-28.133316815095693
10622,-110.89724251664006
10623,642.5198198743135
10624,-25.104958245574974
10625,368.2746547201471
10626,274.7992135270424
10627,416.52612933638375
10628,110.57324867984325
10629,561.3783520521665
10630,497.1437621157767
10631,-201.60987734450947
10632,-370.0522982615882
10633,731.0573724235962
10634,-380.1370791551681
10635,-200.6025155052096
10636,272.0860118937545
10637,269.84058991076245
10638,-243.5639950853449
10639,-80.64209434586859
10640,-467.9770128985534
10641,384.10330917171456
10642,-158.51464076438103
10643,-321.1429089790816
10644,-72.30709812158429
10645,244.8965010486314
10646,-111.76687989927709
10647,-71.30354161628635
10648,-97.14900534513895
10649,387.99285294446315
10650,134.07976082545454
10651,-372.7245397183446
10652,-153.89734891410538
10653,376.0557246783063
10654,-45.06699972728218
10655,29.111024201618488
10656,-164.38841371392465
10657,291.3802875570234
10658,-389.64290898924605
10659,-145.45381366072735
10660,276.50614199272337
10661,-134.0938109171907
10662,82.94811155481128
10663,143.7733706105277
10664,230.85377823040807
10665,649.8980469913483
10666,188.1001141039926
10667,170.7722161437634
10668,-533.8474844790469
10669,-516.1349688253712
10670,-356.786974672165
10671,480.90374320564797
10672,-54.53599296167707
10673,-272.6605720403794
10674,-89.16369341976589
10675,-97.40004082496239
10676,-264.2980377506255
10677,-558.8516759610397
10678,-18.2231739898241
10679,238.68337858798083
10680,-107.49682687897523
10681,-439.7371496922748
10682,-366.0873776204496
10683,540.4744022919003
10684,-335.9192295399904
10685,128.98481364662382
10686,-360.46505927788485
10687,-211.0145865682005
10688,115.70383605399752
10689,-723.633356224771
10690,380.89392210560936
10691,24.300969805753873
10692,-145.38761452740928
10693,-157.2829561785377
10694,134.10336003673098
10695,215.9571007711637
10696,-310.20616373438986
10697,18.018883693843055
10698,-287.16969472965644
10699,-244.8288894362398
10700,-126.15190632103065
10701,-276.8510336972002
10702,-63.902823195384954
10703,-268.2907419843638
10704,80.99060618707665
10705,135.49197649147823
10706,265.8617173707376
10707,290.1533893185732
10708,72.85750706987626
10709,-88.64501838284335
10710,-562.5238017086131
10711,-257.9685916645929
10712,-88.32818773227694
10713,-608.9048913545764
10714,16.648129846868247
10715,-117.99664144508696
10716,244.48813585825155
10717,60.96132064652639
10718,640.8504726114276
10719,15.073592658661514
10720,135.0064443047729
10721,39.52337453323234
10722,86.44560574134346
10723,20.33765461545426
10724,217.44242023197967
10725,-8.5748459902487
10726,172.39758731739948
10727,-326.0037487732916
10728,347.58134072403806
10729,128.95803909114733
10730,-379.75008861295385
10731,-134.70695705662658
10732,153.56888514342202
10733,-72.12278608897093
10734,183.3084883057273
10735,-456.53877619138024
10736,152.2753016259959
10737,-20.658280599070533
10738,245.62232835465775
10739,776.4009728233561
10740,-320.14345296022634
10741,-479.3197082847777
10742,-69.75434860290753
10743,-372.01045319605
10744,397.2822473818068
10745,94.97293025154144
10746,-545.8700939849748
10747,92.71733084803257
10748,456.62324679869647
10749,140.3351962920401
10750,-542.6167845034423
10751,33.25617847305675
10752,237.54555311936653
10753,-260.51478060377417
10754,-227.7411780489449
10755,-18.374207944644507
10756,357.2320793577919
10757,234.16866322379434
10758,309.04949086471595
10759,109.41620907267921
10760,297.04627719533727
10761,431.2827186897725
10762,-285.90275415168435
10763,-461.12318506056397
10764,458.84116852029257
10765,-35.132478657934854
10766,-138.96677867277975
10767,435.8781113541389
10768,-327.5517324812426
10769,-16.175842225602022
10770,32.68738315097076
10771,-143.11036093613336
10772,-82.91163796819353
10773,-26.395849579090306
10774,-295.9065424837695
10775,-300.94455130927753
10776,-157.03746176056197
10777,-444.1054251705687
10778,55.54295923374427
10779,136.0957334337382
10780,-59.93423441413759
10781,774.7869393558549
10782,-291.8214694025422
10783,449.6545133580528
10784,-231.20082491305223
10785,88.18058840405162
10786,511.68238161594536
10787,27.698913991855274
10788,69.71900343078589
10789,-684.0304286748207
10790,-181.165754189106
10791,-592.2856835316278
10792,-326.3723044913685
10793,527.573955431337
10794,-175.98223228892596
10795,555.3273243262519
10796,-40.062192569477276
10797,-242.9096118442563
10798,466.4750098322096
10799,209.72657821779958
10800,112.47399028633869
10801,655.959709211273
10802,-253.67288201365102
10803,-143.1400643690266
10804,261.90903344912476
10805,-51.43052462098855
10806,-646.5343714931207
10807,-114.11730645512844
10808,126.14931118008047
10809,204.59346285899582
10810,-300.3936136583137
10811,-415.68674588953854
10812,6.449152884280583
10813,72.80107777482954
10814,160.66087208145265
10815,249.31168929181786
10816,-248.28534524656288
10817,7.830629922613301
10818,-466.38382701665995
10819,290.15144404460085
10820,-309.03320656333983
10821,528.691661195627
10822,372.4938479322531
10823,-328.0862663096857
10824,-94.65873407725041
10825,55.56919414045771
10826,67.34382419031724
10827,-533.6683812491302
10828,-128.10863350344817
10829,-542.9948584464203
10830,54.63463967257937
10831,182.66043483267862
10832,-41.29948573089207
10833,652.8127633917354
10834,-336.9657807378879
10835,99.96282019773759
10836,811.7900163367071
10837,-346.25211606529916
10838,103.69087960098402
10839,487.73608126333323
10840,120.89569101399107
10841,-324.32967405436773
10842,-136.41212971214554
10843,-41.92443003097699
10844,282.7029865802324
10845,345.62032897020407
10846,124.69798534752418
10847,-206.11335283373415
10848,155.9399858321416
10849,-443.767229943384
10850,-273.34300340059804
10851,195.95033081854606
10852,-30.69004085139964
10853,86.56778659815325
10854,-312.2113618894969
10855,41.005246961457914
10856,307.67518019994685
10857,532.9059494214049
10858,260.16168056338046
10859,362.00550753373625
10860,101.32898120196617
10861,38.44129613989372
10862,20.26767475390329
10863,117.44024988074555
10864,573.6911827078563
10865,-507.5920585145011
10866,-211.7696267104568
10867,-78.39989740428203
10868,-319.5737676595737
10869,-267.4465644183343
10870,-780.8570319676234
10871,50.22998055644314
10872,-298.5490108171662
10873,23.392386523117924
10874,-76.290597410149
10875,-257.5974704642535
10876,171.56436509796578
10877,-121.60078316248955
10878,-451.3737768554294
10879,81.13533884268298
10880,-212.55249317142705
10881,-3.5349272290949014
10882,-408.25548100018597
10883,-158.65133194465736
10884,238.39834201613175
10885,-133.03572327369858
10886,-266.0840826060645
10887,247.74270438194745
10888,347.96654428323706
10889,-511.31524281086604
10890,21.815871215018607
10891,-163.84140964229044
10892,-472.5608363970487
10893,-365.0082671512363
10894,272.43713793224015
10895,92.37376374891534
10896,491.80814568465075
10897,-200.0360581358105
10898,144.31490824987418
10899,-554.3580524199997
10900,-449.35755789415924
10901,565.0154801799599
10902,446.3187580746207
10903,309.69738818741337
10904,282.92794140775266
10905,176.19762818996728
10906,-315.1418517603802
10907,612.3377931152993
10908,274.2522312477308
10909,-19.436173058564886
10910,404.6254477705249
10911,47.26648142698533
10912,101.8962408096053
10913,98.14809562777693
10914,-231.35258244372108
10915,136.33612319164305
10916,-150.31005926794825
10917,461.19954997878847
10918,145.6901588842716
10919,-405.82374187556
10920,-405.5525658750978
10921,213.67394365056074
10922,-204.8036402731438
10923,-118.57063791050899
10924,675.2302648290718
10925,145.16198786853252
10926,489.6870020199612
10927,-173.76557459369224
10928,89.69168465283622
10929,239.0117915423101
10930,-68.18000068660308
10931,93.66677561513201
10932,-196.55301722008437
10933,-711.7534447200948
10934,-104.15023991148843
10935,55.730039501230294
10936,74.24035058478682
10937,625.7495908769054
10938,234.9868848687538
10939,221.59294793875682
10940,61.93159175679394
10941,239.73644833443717
10942,-21.338081818317274
10943,180.1647362970907
10944,14.91862799549941
10945,-374.8656883482513
10946,-397.51492885840344
10947,114.66690843216213
10948,-269.6162287989417
10949,0.13921221449001875
10950,-34.59484676069226
10951,72.73402122668
10952,-188.8055631390377
10953,-365.5336719234538
10954,-67.59552255426559
10955,19.50117013917958
10956,212.7825901382351
10957,170.72284688263142
10958,48.756055882019695
10959,-239.44652279164677
10960,409.7382051551789
10961,399.8680056503098
10962,18.693100459976595
10963,165.76697195984354
10964,-124.38945349671124
10965,54.994523212787655
10966,640.4320745648699
10967,7.578792735556423
10968,-265.04763041001075
10969,1.6927330910943428
10970,18.517133621268716
10971,-248.85163930169298
10972,106.86193154650857
10973,251.63914312090913
10974,133.83773953640627
10975,-358.2669613769321
10976,426.2614473176427
10977,71.97842246974038
10978,-322.08755962522116
10979,438.84026750159364
10980,-40.132114491341156
10981,283.8035686529262
10982,-487.9061953325874
10983,-86.93302825214937
10984,-470.85015109168967
10985,73.14648277315246
10986,-688.3900989407988
10987,392.47856756604017
10988,-328.63103749553795
10989,149.39160063469066
10990,321.79311476060656
10991,584.3930870450629
10992,206.7572957002485
10993,36.548225997008004
10994,-37.77828521118795
10995,-551.0517094651382
10996,-107.85120387757053
10997,-176.80602795353212
10998,-356.8894911731826
10999,418.41458411247766
11000,-26.133496016983
11001,-213.9095136280298
11002,246.57978881987776
11003,-32.01102494971268
11004,-126.73258849582476
11005,26.914491557620426
11006,198.9219737629523
11007,-18.843554414706357
11008,-119.51484607642132
11009,-389.9037605310739
11010,-149.5092860714796
11011,-308.96203021469387
11012,-478.77716041375356
11013,-616.72914125228
11014,-25.890829611384472
11015,-133.1765903168629
11016,-633.0587252293199
11017,-32.26329474560761
11018,28.79581958169408
11019,-290.00132364066104
11020,-168.02496539200214
11021,-173.84102001973838
11022,107.279554151665
11023,278.3287852070006
11024,164.7366518159132
11025,596.7860199506159
11026,737.7802177171224
11027,-57.04439870388684
11028,-20.381913027884632
11029,193.11140830024613
11030,150.95242220368152
11031,-340.8779258558666
11032,207.5565702465375
11033,-27.67472612589169
11034,-146.9516573657131
11035,-121.88066829612539
11036,144.47950532989125
11037,333.2095316788957
11038,-452.5131209680466
11039,-208.5368467442229
11040,265.84494752361
11041,-86.19645950050128
11042,-456.0106179223632
11043,-377.7300472014274
11044,277.55668897045524
11045,-98.28816556864479
11046,-258.67741823285064
11047,508.51302164659154
11048,-27.82946676741417
11049,-397.8382252241885
11050,27.294231548042465
11051,55.46090696291117
11052,86.52443961502757
11053,-417.71826706416573
11054,265.0746921743698
11055,126.49537980057359
11056,-731.2337998933441
11057,26.768529070431644
11058,15.17242496547252
11059,603.1491770539615
11060,-68.51036908575938
11061,-630.1588497389254
11062,391.4398950451711
11063,191.26739771271428
11064,-82.79915889804461
11065,874.2798355716823
11066,130.10220965607985
11067,24.82525762983838
11068,10.015684555529905
11069,407.5535519509853
11070,184.9337224498375
11071,699.4013403550844
11072,12.874182171249036
11073,-569.7950312054741
11074,-60.61826753027305
11075,-96.58944292586116
11076,19.66070835738356
11077,30.225969050066585
11078,-107.06858214835681
11079,-23.44815302330927
11080,-16.5634897551142
11081,18.767317998586467
11082,145.95038182220594
11083,-428.102756600921
11084,-158.17477611037327
11085,-44.37808089678734
11086,-411.2997705448302
11087,218.4210180820256
11088,141.2453078447528
11089,316.634755970591
11090,93.68023982535539
11091,154.16405402565408
11092,-132.92025023590944
11093,-293.8735713953068
11094,485.3063455878765
11095,-271.229481506856
11096,373.3831471784333
11097,-359.66959875632926
11098,-459.99230445069526
11099,209.05369852328332
11100,46.74008351487586
11101,-767.8965435991798
11102,-153.96946682570604
11103,-66.68289246156851
11104,-15.944035080886746
11105,16.07598434500017
11106,157.03893670157362
11107,585.6578635592913
11108,-259.638105979393
11109,264.48646669308573
11110,171.55865069952822
11111,182.06572554508466
11112,-336.88337336089006
11113,-403.23853870315475
11114,114.57772510795687
11115,161.83644349638934
11116,-628.0447010001042
11117,242.01175305538672
11118,362.8630361176545
11119,60.71370640424438
11120,-359.31123121325777
11121,-379.08187950572466
11122,237.837784949788
11123,-293.41750913992666
11124,-397.45137920298356
11125,159.58885605132696
11126,365.0374752135955
11127,-720.6128464897358
11128,500.1648657714841
11129,-11.26581000616427
11130,-69.35501502523682
11131,250.8656215596778
11132,-169.3067854080244
11133,120.43720692692648
11134,-39.95315782539329
11135,-520.8790659997451
11136,-631.106105345373
11137,-189.45128724586783
11138,73.57078736644377
11139,39.63813193628238
11140,-459.8374387751037
11141,4.029071723496688
11142,-197.4488996568185
11143,62.38974256914554
11144,-186.44535236927038
11145,-133.60822019560138
11146,305.0229789528646
11147,-46.02246759214508
11148,-42.28147598500817
11149,-174.61342313978005
11150,-221.81742427816755
11151,-177.58255371476776
11152,-1.6457791602113017
11153,92.19561472892599
11154,380.636643348123
11155,5.176285533507052
11156,-43.26413786036049
11157,138.56909768313506
11158,-644.2373399718065
11159,-264.05264854098107
11160,388.0771113359527
11161,-314.5755039675307
11162,68.5957788536972
11163,313.9025059586694
11164,-174.13638000550088
11165,75.24506091716577
11166,-48.30049653479216
11167,366.32813493054164
11168,-300.95317522451967
11169,52.29547497280731
11170,199.76450852884568
11171,-291.45213888117775
11172,-221.25525714195038
11173,-347.6337366501132
11174,-203.16973722565928
11175,-377.92297544460376
11176,-39.05990123872122
11177,-27.657708986923662
11178,-4.84006901108447
11179,387.6931701816719
11180,173.075211008616
11181,932.2704016789717
11182,-79.75948934966289
11183,140.83197737225038
11184,39.68402985812713
11185,443.52420804431347
11186,342.35994872023946
11187,-137.8579525840635
11188,596.3305304911726
11189,207.64692642350698
11190,-628.7444696897282
11191,498.5177064988449
11192,-157.93924874004875
11193,351.10783976574197
11194,21.71133353560018
11195,-147.8588200554936
11196,204.57246274928207
11197,29.47461824941369
11198,121.43392964124419
11199,-565.6199353865655
11200,-229.61058695852702
11201,-46.80447710874242
11202,686.9993413504834
11203,-439.3760081383566
11204,-564.3067809262272
11205,-449.44523872061194
11206,-187.01337557795327
11207,63.71447075230621
11208,226.53217961129081
11209,-238.26195886607533
11210,8.031752667966149
11211,-360.6886941851461
11212,-123.9931161386886
11213,-388.86461946300346
11214,21.02586263144607
11215,-301.5018712563042
11216,215.87740831289585
11217,403.51021004979907
11218,435.6976033569262
11219,-107.10092088372234
11220,186.04692078373597
